date,product_id,product_name,category,brand,region,store_id,store_name,store_latitude,store_longitude,units_sold,unit_price,promo,discount_pct,revenue
2024-01-07,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,183,4.66,No,0,852.78
2024-01-07,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,144,1.3,Yes,10,187.20000000000002
2024-01-07,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S004,ValueHub West,6.23456,2.98765,161,1.05,Yes,10,169.05
2024-01-07,P1004,Chocolate Bar,Snacks,SweetWave,North,S005,UrbanGrocer North,6.65432,3.4321,174,5.87,Yes,20,1021.38
2024-01-07,P1004,Chocolate Bar,Snacks,SweetWave,South,S006,PrimeCart South,6.09876,3.76543,164,5.3,Yes,20,869.1999999999999
2024-01-07,P1004,Chocolate Bar,Snacks,SweetWave,East,S011,CityPantry East,6.76543,4.01234,123,4.7,No,0,578.1
2024-01-07,P1004,Chocolate Bar,Snacks,SweetWave,West,S012,FreshHub West,6.12345,2.87654,146,2.33,No,0,340.18
2024-01-07,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,188,2.98,No,0,560.24
2024-01-07,P1005,Energy Drink,Beverages,PowerUp,South,S006,PrimeCart South,6.09876,3.76543,89,3.01,Yes,20,267.89
2024-01-07,P1005,Energy Drink,Beverages,PowerUp,East,S007,FastLane East,6.87654,4.23456,104,4.88,Yes,15,507.52
2024-01-07,P1005,Energy Drink,Beverages,PowerUp,West,S020,WestGate Store,6.01234,2.76543,109,5.82,No,0,634.38
2024-01-07,P1006,Toilet Paper,Personal Care,SoftCare,North,S009,EliteMart North,6.4321,3.21098,71,1.99,No,0,141.29
2024-01-07,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,150,5.91,No,0,886.5
2024-01-07,P1006,Toilet Paper,Personal Care,SoftCare,East,S007,FastLane East,6.87654,4.23456,91,3.25,No,0,295.75
2024-01-07,P1006,Toilet Paper,Personal Care,SoftCare,West,S004,ValueHub West,6.23456,2.98765,66,3.15,No,0,207.9
2024-01-07,P1007,Pretzels,Snacks,SaltyTwist,North,S017,UrbanChoice North,6.78901,3.6789,97,4.1,No,0,397.7
2024-01-07,P1007,Pretzels,Snacks,SaltyTwist,South,S014,ValueCart South,6.32109,3.65432,113,4.84,No,0,546.92
2024-01-07,P1007,Pretzels,Snacks,SaltyTwist,East,S003,QuickBuy East,6.78901,4.12345,138,3.34,No,0,460.91999999999996
2024-01-07,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,182,2.87,No,0,522.34
2024-01-07,P1008,Iced Tea,Beverages,TeaZen,North,S017,UrbanChoice North,6.78901,3.6789,45,5.89,No,0,265.05
2024-01-07,P1008,Iced Tea,Beverages,TeaZen,South,S002,CitySuper South,6.12345,3.87654,97,2.01,No,0,194.96999999999997
2024-01-07,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,34,2.05,No,0,69.69999999999999
2024-01-07,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,193,3.42,Yes,10,660.06
2024-01-08,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S013,SuperSave North,6.56789,3.54321,62,3.29,No,0,203.98
2024-01-08,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S018,PrimePick South,6.45678,3.54321,128,2.25,No,0,288.0
2024-01-08,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,64,1.49,No,0,95.36
2024-01-08,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,35,2.4,Yes,15,84.0
2024-01-08,P1002,Sparkling Water,Beverages,AquaFresh,North,S001,MetroMart North,6.54321,3.32109,49,4.36,Yes,10,213.64000000000001
2024-01-08,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,181,4.84,No,0,876.04
2024-01-08,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,141,4.88,Yes,15,688.08
2024-01-08,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,149,4.34,No,0,646.66
2024-01-08,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S017,UrbanChoice North,6.78901,3.6789,105,3.72,Yes,20,390.6
2024-01-08,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S002,CitySuper South,6.12345,3.87654,91,1.35,No,0,122.85000000000001
2024-01-08,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S011,CityPantry East,6.76543,4.01234,63,2.82,No,0,177.66
2024-01-08,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,47,1.61,No,0,75.67
2024-01-08,P1004,Chocolate Bar,Snacks,SweetWave,North,S017,UrbanChoice North,6.78901,3.6789,48,3.2,No,0,153.60000000000002
2024-01-08,P1004,Chocolate Bar,Snacks,SweetWave,South,S006,PrimeCart South,6.09876,3.76543,60,1.34,No,0,80.4
2024-01-08,P1004,Chocolate Bar,Snacks,SweetWave,East,S019,EastBay Market,6.98765,4.45678,34,4.3,Yes,10,146.2
2024-01-08,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,54,1.37,Yes,20,73.98
2024-01-08,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,132,5.11,No,0,674.5200000000001
2024-01-08,P1005,Energy Drink,Beverages,PowerUp,South,S014,ValueCart South,6.32109,3.65432,30,5.42,No,0,162.6
2024-01-08,P1005,Energy Drink,Beverages,PowerUp,East,S015,QuickPick East,6.65432,4.34567,51,1.01,No,0,51.51
2024-01-08,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,167,1.67,No,0,278.89
2024-01-08,P1006,Toilet Paper,Personal Care,SoftCare,North,S009,EliteMart North,6.4321,3.21098,114,2.15,Yes,15,245.1
2024-01-08,P1006,Toilet Paper,Personal Care,SoftCare,South,S010,QuickStop South,6.21098,3.98765,145,5.04,No,0,730.8
2024-01-08,P1006,Toilet Paper,Personal Care,SoftCare,East,S007,FastLane East,6.87654,4.23456,77,5.62,No,0,432.74
2024-01-08,P1006,Toilet Paper,Personal Care,SoftCare,West,S004,ValueHub West,6.23456,2.98765,158,4.98,No,0,786.84
2024-01-08,P1007,Pretzels,Snacks,SaltyTwist,North,S009,EliteMart North,6.4321,3.21098,117,3.04,Yes,15,355.68
2024-01-08,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,108,1.75,No,0,189.0
2024-01-08,P1007,Pretzels,Snacks,SaltyTwist,East,S007,FastLane East,6.87654,4.23456,147,3.11,No,0,457.16999999999996
2024-01-08,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,174,4.94,No,0,859.5600000000001
2024-01-08,P1008,Iced Tea,Beverages,TeaZen,North,S005,UrbanGrocer North,6.65432,3.4321,145,1.53,No,0,221.85
2024-01-08,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,41,2.76,No,0,113.16
2024-01-08,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,156,5.99,No,0,934.44
2024-01-08,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,197,4.75,Yes,15,935.75
2024-01-09,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,115,3.53,No,0,405.95
2024-01-09,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,106,3.92,No,0,415.52
2024-01-09,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S011,CityPantry East,6.76543,4.01234,97,3.48,No,0,337.56
2024-01-09,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S012,FreshHub West,6.12345,2.87654,140,2.33,Yes,20,326.2
2024-01-09,P1002,Sparkling Water,Beverages,AquaFresh,North,S009,EliteMart North,6.4321,3.21098,192,1.36,Yes,10,261.12
2024-01-09,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,118,1.81,Yes,15,213.58
2024-01-09,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,98,3.64,No,0,356.72
2024-01-09,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,78,2.82,No,0,219.95999999999998
2024-01-09,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S001,MetroMart North,6.54321,3.32109,165,4.2,No,0,693.0
2024-01-09,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,122,4.96,No,0,605.12
2024-01-09,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,150,4.09,No,0,613.5
2024-01-09,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,89,1.8,No,0,160.20000000000002
2024-01-09,P1004,Chocolate Bar,Snacks,SweetWave,North,S009,EliteMart North,6.4321,3.21098,179,2.14,No,0,383.06
2024-01-09,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,172,3.84,Yes,15,660.48
2024-01-09,P1004,Chocolate Bar,Snacks,SweetWave,East,S019,EastBay Market,6.98765,4.45678,147,2.99,No,0,439.53000000000003
2024-01-09,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,111,4.44,No,0,492.84000000000003
2024-01-09,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,61,5.09,Yes,15,310.49
2024-01-09,P1005,Energy Drink,Beverages,PowerUp,South,S018,PrimePick South,6.45678,3.54321,163,3.0,Yes,20,489.0
2024-01-09,P1005,Energy Drink,Beverages,PowerUp,East,S015,QuickPick East,6.65432,4.34567,33,5.21,Yes,15,171.93
2024-01-09,P1005,Energy Drink,Beverages,PowerUp,West,S020,WestGate Store,6.01234,2.76543,45,2.43,No,0,109.35000000000001
2024-01-09,P1006,Toilet Paper,Personal Care,SoftCare,North,S005,UrbanGrocer North,6.65432,3.4321,64,5.28,No,0,337.92
2024-01-09,P1006,Toilet Paper,Personal Care,SoftCare,South,S010,QuickStop South,6.21098,3.98765,141,5.04,No,0,710.64
2024-01-09,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,68,2.74,No,0,186.32000000000002
2024-01-09,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,196,5.56,No,0,1089.76
2024-01-09,P1007,Pretzels,Snacks,SaltyTwist,North,S017,UrbanChoice North,6.78901,3.6789,40,1.3,No,0,52.0
2024-01-09,P1007,Pretzels,Snacks,SaltyTwist,South,S002,CitySuper South,6.12345,3.87654,165,5.58,Yes,10,920.7
2024-01-09,P1007,Pretzels,Snacks,SaltyTwist,East,S019,EastBay Market,6.98765,4.45678,114,1.91,No,0,217.73999999999998
2024-01-09,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,166,3.15,Yes,10,522.9
2024-01-09,P1008,Iced Tea,Beverages,TeaZen,North,S005,UrbanGrocer North,6.65432,3.4321,100,3.78,No,0,378.0
2024-01-09,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,142,3.22,No,0,457.24
2024-01-09,P1008,Iced Tea,Beverages,TeaZen,East,S011,CityPantry East,6.76543,4.01234,62,1.69,No,0,104.78
2024-01-09,P1008,Iced Tea,Beverages,TeaZen,West,S008,DailyBasket West,6.34567,3.09876,112,5.91,Yes,10,661.9200000000001
2024-01-10,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S009,EliteMart North,6.4321,3.21098,107,1.13,No,0,120.90999999999998
2024-01-10,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S002,CitySuper South,6.12345,3.87654,51,1.76,Yes,15,89.76
2024-01-10,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S007,FastLane East,6.87654,4.23456,69,1.78,No,0,122.82000000000001
2024-01-10,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,152,4.29,Yes,20,652.08
2024-01-10,P1002,Sparkling Water,Beverages,AquaFresh,North,S017,UrbanChoice North,6.78901,3.6789,188,4.29,No,0,806.52
2024-01-10,P1002,Sparkling Water,Beverages,AquaFresh,South,S010,QuickStop South,6.21098,3.98765,30,3.0,No,0,90.0
2024-01-10,P1002,Sparkling Water,Beverages,AquaFresh,East,S003,QuickBuy East,6.78901,4.12345,85,4.4,No,0,374.00000000000006
2024-01-10,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,193,5.19,No,0,1001.6700000000001
2024-01-10,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S005,UrbanGrocer North,6.65432,3.4321,159,3.09,Yes,10,491.31
2024-01-10,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S014,ValueCart South,6.32109,3.65432,188,2.14,Yes,15,402.32000000000005
2024-01-10,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,170,5.22,No,0,887.4
2024-01-10,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,41,2.42,No,0,99.22
2024-01-10,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,145,3.74,No,0,542.3000000000001
2024-01-10,P1004,Chocolate Bar,Snacks,SweetWave,South,S010,QuickStop South,6.21098,3.98765,124,3.24,No,0,401.76000000000005
2024-01-10,P1004,Chocolate Bar,Snacks,SweetWave,East,S003,QuickBuy East,6.78901,4.12345,99,3.96,No,0,392.04
2024-01-10,P1004,Chocolate Bar,Snacks,SweetWave,West,S004,ValueHub West,6.23456,2.98765,104,1.49,No,0,154.96
2024-01-10,P1005,Energy Drink,Beverages,PowerUp,North,S001,MetroMart North,6.54321,3.32109,57,1.23,No,0,70.11
2024-01-10,P1005,Energy Drink,Beverages,PowerUp,South,S018,PrimePick South,6.45678,3.54321,101,5.62,No,0,567.62
2024-01-10,P1005,Energy Drink,Beverages,PowerUp,East,S015,QuickPick East,6.65432,4.34567,65,4.18,No,0,271.7
2024-01-10,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,192,5.51,No,0,1057.92
2024-01-10,P1006,Toilet Paper,Personal Care,SoftCare,North,S017,UrbanChoice North,6.78901,3.6789,163,4.37,Yes,20,712.3100000000001
2024-01-10,P1006,Toilet Paper,Personal Care,SoftCare,South,S014,ValueCart South,6.32109,3.65432,72,5.4,No,0,388.8
2024-01-10,P1006,Toilet Paper,Personal Care,SoftCare,East,S007,FastLane East,6.87654,4.23456,180,4.76,No,0,856.8
2024-01-10,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,124,3.89,No,0,482.36
2024-01-10,P1007,Pretzels,Snacks,SaltyTwist,North,S001,MetroMart North,6.54321,3.32109,114,3.19,Yes,15,363.65999999999997
2024-01-10,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,144,1.47,Yes,20,211.68
2024-01-10,P1007,Pretzels,Snacks,SaltyTwist,East,S015,QuickPick East,6.65432,4.34567,35,1.54,No,0,53.9
2024-01-10,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,73,1.67,Yes,20,121.91
2024-01-10,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,102,1.96,No,0,199.92
2024-01-10,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,54,2.07,No,0,111.77999999999999
2024-01-10,P1008,Iced Tea,Beverages,TeaZen,East,S007,FastLane East,6.87654,4.23456,169,2.82,No,0,476.58
2024-01-10,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,175,4.93,No,0,862.75
2024-01-11,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S013,SuperSave North,6.56789,3.54321,148,1.22,Yes,15,180.56
2024-01-11,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,109,1.22,No,0,132.98
2024-01-11,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S007,FastLane East,6.87654,4.23456,178,4.66,Yes,15,829.48
2024-01-11,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S008,DailyBasket West,6.34567,3.09876,156,3.81,Yes,15,594.36
2024-01-11,P1002,Sparkling Water,Beverages,AquaFresh,North,S005,UrbanGrocer North,6.65432,3.4321,143,2.02,Yes,10,288.86
2024-01-11,P1002,Sparkling Water,Beverages,AquaFresh,South,S002,CitySuper South,6.12345,3.87654,184,5.99,Yes,15,1102.16
2024-01-11,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,76,3.77,Yes,20,286.52
2024-01-11,P1002,Sparkling Water,Beverages,AquaFresh,West,S020,WestGate Store,6.01234,2.76543,90,4.26,Yes,20,383.4
2024-01-11,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S005,UrbanGrocer North,6.65432,3.4321,138,4.45,No,0,614.1
2024-01-11,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S014,ValueCart South,6.32109,3.65432,70,3.91,Yes,20,273.7
2024-01-11,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S011,CityPantry East,6.76543,4.01234,82,2.13,Yes,15,174.66
2024-01-11,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S004,ValueHub West,6.23456,2.98765,137,2.44,No,0,334.28
2024-01-11,P1004,Chocolate Bar,Snacks,SweetWave,North,S005,UrbanGrocer North,6.65432,3.4321,86,2.03,Yes,20,174.57999999999998
2024-01-11,P1004,Chocolate Bar,Snacks,SweetWave,South,S006,PrimeCart South,6.09876,3.76543,166,4.91,No,0,815.0600000000001
2024-01-11,P1004,Chocolate Bar,Snacks,SweetWave,East,S007,FastLane East,6.87654,4.23456,119,3.39,Yes,20,403.41
2024-01-11,P1004,Chocolate Bar,Snacks,SweetWave,West,S012,FreshHub West,6.12345,2.87654,57,3.97,No,0,226.29000000000002
2024-01-11,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,171,5.59,No,0,955.89
2024-01-11,P1005,Energy Drink,Beverages,PowerUp,South,S006,PrimeCart South,6.09876,3.76543,153,2.01,No,0,307.53
2024-01-11,P1005,Energy Drink,Beverages,PowerUp,East,S011,CityPantry East,6.76543,4.01234,125,3.33,Yes,15,416.25
2024-01-11,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,103,4.37,No,0,450.11
2024-01-11,P1006,Toilet Paper,Personal Care,SoftCare,North,S005,UrbanGrocer North,6.65432,3.4321,159,2.32,No,0,368.88
2024-01-11,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,147,5.62,No,0,826.14
2024-01-11,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,166,1.43,No,0,237.38
2024-01-11,P1006,Toilet Paper,Personal Care,SoftCare,West,S004,ValueHub West,6.23456,2.98765,180,3.34,No,0,601.1999999999999
2024-01-11,P1007,Pretzels,Snacks,SaltyTwist,North,S001,MetroMart North,6.54321,3.32109,64,1.68,No,0,107.52
2024-01-11,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,163,4.16,No,0,678.08
2024-01-11,P1007,Pretzels,Snacks,SaltyTwist,East,S007,FastLane East,6.87654,4.23456,197,3.79,No,0,746.63
2024-01-11,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,105,2.43,No,0,255.15
2024-01-11,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,35,3.4,No,0,119.0
2024-01-11,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,46,3.22,No,0,148.12
2024-01-11,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,156,2.71,Yes,20,422.76
2024-01-11,P1008,Iced Tea,Beverages,TeaZen,West,S004,ValueHub West,6.23456,2.98765,158,4.13,No,0,652.54
2024-01-12,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S017,UrbanChoice North,6.78901,3.6789,179,2.0,Yes,15,358.0
2024-01-12,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S006,PrimeCart South,6.09876,3.76543,36,3.79,No,0,136.44
2024-01-12,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S019,EastBay Market,6.98765,4.45678,164,1.38,No,0,226.32
2024-01-12,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,182,4.93,No,0,897.26
2024-01-12,P1002,Sparkling Water,Beverages,AquaFresh,North,S005,UrbanGrocer North,6.65432,3.4321,150,4.59,No,0,688.5
2024-01-12,P1002,Sparkling Water,Beverages,AquaFresh,South,S018,PrimePick South,6.45678,3.54321,136,2.56,No,0,348.16
2024-01-12,P1002,Sparkling Water,Beverages,AquaFresh,East,S019,EastBay Market,6.98765,4.45678,59,1.72,No,0,101.48
2024-01-12,P1002,Sparkling Water,Beverages,AquaFresh,West,S004,ValueHub West,6.23456,2.98765,30,1.17,No,0,35.099999999999994
2024-01-12,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S001,MetroMart North,6.54321,3.32109,49,4.22,No,0,206.78
2024-01-12,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S014,ValueCart South,6.32109,3.65432,84,1.62,No,0,136.08
2024-01-12,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,117,2.83,Yes,20,331.11
2024-01-12,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S020,WestGate Store,6.01234,2.76543,53,2.65,No,0,140.45
2024-01-12,P1004,Chocolate Bar,Snacks,SweetWave,North,S017,UrbanChoice North,6.78901,3.6789,118,2.84,No,0,335.12
2024-01-12,P1004,Chocolate Bar,Snacks,SweetWave,South,S006,PrimeCart South,6.09876,3.76543,129,2.2,Yes,10,283.8
2024-01-12,P1004,Chocolate Bar,Snacks,SweetWave,East,S011,CityPantry East,6.76543,4.01234,91,2.88,Yes,15,262.08
2024-01-12,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,66,5.68,Yes,10,374.88
2024-01-12,P1005,Energy Drink,Beverages,PowerUp,North,S009,EliteMart North,6.4321,3.21098,127,1.65,No,0,209.54999999999998
2024-01-12,P1005,Energy Drink,Beverages,PowerUp,South,S002,CitySuper South,6.12345,3.87654,40,4.54,No,0,181.6
2024-01-12,P1005,Energy Drink,Beverages,PowerUp,East,S015,QuickPick East,6.65432,4.34567,188,3.36,No,0,631.68
2024-01-12,P1005,Energy Drink,Beverages,PowerUp,West,S012,FreshHub West,6.12345,2.87654,182,1.86,No,0,338.52000000000004
2024-01-12,P1006,Toilet Paper,Personal Care,SoftCare,North,S017,UrbanChoice North,6.78901,3.6789,127,2.97,No,0,377.19
2024-01-12,P1006,Toilet Paper,Personal Care,SoftCare,South,S014,ValueCart South,6.32109,3.65432,189,1.52,No,0,287.28000000000003
2024-01-12,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,107,4.34,Yes,15,464.38
2024-01-12,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,138,4.78,No,0,659.64
2024-01-12,P1007,Pretzels,Snacks,SaltyTwist,North,S009,EliteMart North,6.4321,3.21098,31,4.04,No,0,125.24
2024-01-12,P1007,Pretzels,Snacks,SaltyTwist,South,S006,PrimeCart South,6.09876,3.76543,167,5.67,No,0,946.89
2024-01-12,P1007,Pretzels,Snacks,SaltyTwist,East,S007,FastLane East,6.87654,4.23456,169,1.38,No,0,233.21999999999997
2024-01-12,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,59,5.04,No,0,297.36
2024-01-12,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,70,3.85,No,0,269.5
2024-01-12,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,65,3.87,Yes,10,251.55
2024-01-12,P1008,Iced Tea,Beverages,TeaZen,East,S019,EastBay Market,6.98765,4.45678,135,4.82,No,0,650.7
2024-01-12,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,150,5.02,No,0,752.9999999999999
2024-01-13,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,70,2.46,Yes,20,172.2
2024-01-13,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S010,QuickStop South,6.21098,3.98765,119,5.48,No,0,652.12
2024-01-13,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,165,4.57,No,0,754.0500000000001
2024-01-13,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S020,WestGate Store,6.01234,2.76543,59,3.73,No,0,220.07
2024-01-13,P1002,Sparkling Water,Beverages,AquaFresh,North,S001,MetroMart North,6.54321,3.32109,136,4.48,Yes,10,609.2800000000001
2024-01-13,P1002,Sparkling Water,Beverages,AquaFresh,South,S006,PrimeCart South,6.09876,3.76543,144,4.31,No,0,620.64
